zk_m,zk_quoted_error_m,zk_assigned_error_m,z0_m,z0_quoted_error_m,z0_assigned_error_m,z1_m,z1_quoted_error_m,z1_assigned_error_m,geological_description,number_k_samples,mean_k,k_quoted_error,k_assigned_error,min_k,max_k,k_distribution
239.1,nan,1,237.595,nan,0.7071067811865476,241.0,nan,0.7071067811865476,nan,nan,1.5,nan,0.2,nan,nan,in_situ_normal
242.9,nan,1,241.0,nan,0.7071067811865476,244.35500000000002,nan,0.7071067811865476,nan,nan,1.79,nan,0.2,nan,nan,in_situ_normal
245.81,nan,1,244.35500000000002,nan,0.7071067811865476,246.945,nan,0.7071067811865476,nan,nan,2.1,nan,0.2,nan,nan,in_situ_normal
248.08,nan,1,246.945,nan,0.7071067811865476,250.01,nan,0.7071067811865476,nan,nan,1.68,nan,0.2,nan,nan,in_situ_normal
251.94,nan,1,250.01,nan,0.7071067811865476,254.56,nan,0.7071067811865476,nan,nan,1.67,nan,0.2,nan,nan,in_situ_normal
257.18,nan,1,254.56,nan,0.7071067811865476,258.725,nan,0.7071067811865476,nan,nan,1.44,nan,0.2,nan,nan,in_situ_normal
260.27,nan,1,258.725,nan,0.7071067811865476,261.835,nan,0.7071067811865476,nan,nan,2.26,nan,0.2,nan,nan,in_situ_normal
263.4,nan,1,261.835,nan,0.7071067811865476,264.75,nan,0.7071067811865476,nan,nan,1.75,nan,0.2,nan,nan,in_situ_normal
266.1,nan,1,264.75,nan,0.7071067811865476,267.75,nan,0.7071067811865476,nan,nan,1.93,nan,0.2,nan,nan,in_situ_normal
269.4,nan,1,267.75,nan,0.7071067811865476,270.715,nan,0.7071067811865476,nan,nan,3.02,nan,0.2,nan,nan,in_situ_normal
272.03,nan,1,270.715,nan,0.7071067811865476,273.55999999999995,nan,0.7071067811865476,nan,nan,1.36,nan,0.2,nan,nan,in_situ_normal
275.09,nan,1,273.55999999999995,nan,0.7071067811865476,276.59,nan,0.7071067811865476,nan,nan,1.76,nan,0.2,nan,nan,in_situ_normal
278.09,nan,1,276.59,nan,0.7071067811865476,281.135,nan,0.7071067811865476,nan,nan,1.61,nan,0.2,nan,nan,in_situ_normal
284.18,nan,1,281.135,nan,0.7071067811865476,285.62,nan,0.7071067811865476,nan,nan,1.55,nan,0.2,nan,nan,in_situ_normal
287.06,nan,1,285.62,nan,0.7071067811865476,288.58000000000004,nan,0.7071067811865476,nan,nan,1.77,nan,0.2,nan,nan,in_situ_normal
290.1,nan,1,288.58000000000004,nan,0.7071067811865476,291.795,nan,0.7071067811865476,nan,nan,1.55,nan,0.2,nan,nan,in_situ_normal
293.49,nan,1,291.795,nan,0.7071067811865476,295.64,nan,0.7071067811865476,nan,nan,1.72,nan,0.2,nan,nan,in_situ_normal
297.79,nan,1,295.64,nan,0.7071067811865476,298.95500000000004,nan,0.7071067811865476,nan,nan,2.24,nan,0.2,nan,nan,in_situ_normal
300.12,nan,1,298.95500000000004,nan,0.7071067811865476,301.65,nan,0.7071067811865476,nan,nan,1.69,nan,0.2,nan,nan,in_situ_normal
303.18,nan,1,301.65,nan,0.7071067811865476,304.78499999999997,nan,0.7071067811865476,nan,nan,2.51,nan,0.2,nan,nan,in_situ_normal
306.39,nan,1,304.78499999999997,nan,0.7071067811865476,307.89,nan,0.7071067811865476,nan,nan,2.0,nan,0.2,nan,nan,in_situ_normal
